url,title,company,location,description
https://ph.linkedin.com/jobs/view/data-scientist-at-lifebank-microfinance-foundation-inc-lbf-4307025891?position=31&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=MXLBx5W%2FNdjVkTs8pcjPJw%3D%3D,Data Scientist,"LifeBank Microfinance Foundation, Inc. (LBF)",Iloilo,"LifeBank Microfinance Foundation, Inc. (LBF)

we excel, we care, we share

LifeBank Microfinance Foundation, Inc. is a non-stock and non-profit organization engaged in micro-financing initiatives that advance comprehensive and sustainable development in rural and urban areas through integrated social services. We are a major catalyst in breaking the chains of poverty in the Philippines.

LBF is backed by its 2 pillar programs: The Ikabuhi Microfinance Program (IMP) for financial services and the Sustainable Development Program (SDP) for social services.

We are looking for the at



1. Collaborate with domain experts and stakeholders to understand business objectives and translate them into data science projects.






1. Bachelor's degree in a quantitative discipline (i.e., business analytics, statistics, mathematics) or with relevant training in data analytics.

2. Proficiency in the use of analytic tools such as R, Python, and Excel.

3. Familiarity with working with Relational and Non-Relational Database.

4. Experience in data cleaning and preprocessing with keen attention to details to spot anomalies or errors in data and ensure accuracy in reports.

5. Strong statistical analysis skills, including hypothesis testing, regression analysis, and other statistical techniques.

6. Strong problem-solving skills to identify issues and find data-driven solutions.

7. Ability to create compelling and insightful data visualizations and data stories to communicate findings effectively.

8. Strong communication and collaboration skills while working in a remote team environment.

9. Strong commitment to ethical data collection, usage, and sharing practices, particularly in handling sensitive financial data of clients.

10. Willingness to stay updated on emerging data analysis tools, technologies, and best practices, especially those relevant to the microfinance sector.

11. Willing to work remotely.



Click apply to this position/job or apply to our career page by clicking this link LifeBank Career Page https://www.careers-page.com/lifebank or send us your application via email for faster processing.

Requirements: Resume and Application Letter addressed to HDBP Head Ms. Jeselyn M. Mendote

Contact Us!

You may also contact us at 09190660750 and email us at hdtalentacqsec@lbfinc.org from Mon-Fri 8 AM-5 PM."
https://ph.linkedin.com/jobs/view/data-scientist-at-evo-tech-software-solutions-inc-4313119206?position=32&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=gi2OllQHHFROz%2Bvu%2BhbUFA%3D%3D,Data Scientist,Evo Tech Software Solutions Inc,"Central Visayas, Philippines",
https://ph.linkedin.com/jobs/view/senior-machine-learning-engineer-at-calltek-4283078895?position=33&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=uj9fuLQA%2FZ8SxyC3Wewb8w%3D%3D,Senior Machine Learning Engineer,CallTek,Philippines,"We are seeking a highly skilled Machine Learning Engineer to develop, deploy, and optimize machine learning models for large-scale data-driven applications. The ideal candidate will possess deep knowledge of mathematics, especially linear algebra, and have proven experience in applying these principles to solve complex computational challenges.





s"
https://ph.linkedin.com/jobs/view/data-scientist-at-aboitiz-data-innovation-adi-4316695999?position=34&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=KnRd3awrkdAILm29Rfu4%2Bg%3D%3D,Data Scientist,Aboitiz Data Innovation (ADI),Makati,
https://ph.linkedin.com/jobs/view/data-scientist-remote-at-perazza-prints-llc-3970613469?position=35&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=RtmUOjhdxL8L7mcTFHpgHw%3D%3D,Data Scientist (Remote),Perazza Prints LLC,Davao,"Company Overview: We are a dynamic and growing company specializing in selling branded apparel on Amazon. With a diverse product line featuring 40 base products and nearly 2000 variation choices, we are committed to delivering top-quality apparel to our customers. We are seeking a highly skilled Data Scientist to join our team and help us forecast future trends, optimize operations, and drive strategic decisions.

As a Data Scientist, you will handle all aspects of data analysis and scientific modeling. Your primary focus will be on forecasting business performance over 1, 3, and 5-year horizons, considering both internal trends and external global factors such as economic indicators and potential disruptions. You will develop advanced predictive models, analyze complex datasets, and provide actionable insights to support our strategic planning and operational efficiency. Full time, 160 hours per month, paid weekly."
https://ph.linkedin.com/jobs/view/ai-engineer-at-toa-global-4307974212?position=36&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=fCF%2FF737dPe1j8SMssZeaA%3D%3D,AI Engineer,TOA Global,Mandaluyong,
https://ph.linkedin.com/jobs/view/senior-data-scientist-at-genpact-4252298705?position=37&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=1vb%2FoK85uhAq8XOgPSC6Fg%3D%3D,Senior Data Scientist,Genpact,Muntinlupa City,"Ready to build the future with AI?
At Genpact, we don’t just keep up with technology—we set the pace. AI and digital innovation are redefining industries, and we’re leading the charge. Genpact’s AI Gigafactory, our industry-first accelerator, is an example of how we’re scaling advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. From large-scale models to , our breakthrough solutions tackle companies’ most complex challenges."
https://ph.linkedin.com/jobs/view/junior-associate-associate-statistical-data-scientist-at-pfizer-4317580741?position=38&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=9h8UsL8QoEL66JciCscrFA%3D%3D,"Junior Associate, Associate Statistical Data Scientist",Pfizer,Makati,"Role Summary

An Individual Contributor role










Pfizer is an equal opportunity employer and complies with all applicable equal employment opportunity legislation in each jurisdiction in which it operates.

Work Location Assignment: Hybrid

Pfizer is an equal opportunity employer and complies with all applicable equal employment opportunity legislation in each jurisdiction in which it operates.

Medical"
https://ph.linkedin.com/jobs/view/join-our-amazing-tech-team-get-26k-salary-%2B-35k-incentives-monthly%21-bridgetown-at-tap-growth-ai-4317599811?position=39&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=cymbXib02%2F2xBLRVuNq80A%3D%3D,Join our Amazing Tech Team | Get 26K salary + 35K incentives monthly! Bridgetown,Tap Growth ai,Mandaluyong,"🌟 Join our Amazing Tech Team! 🌟

We are on the lookout for a motivated and tech-savvy individual to join our dynamic team in Mandaluyong, Philippines. As a key member of our organization, you will play an integral role in driving innovative solutions and enhancing our technology initiatives.

Mandaluyong, Philippines

Work From Office

Tech Team Member



🎯 Collaborate with cross-functional teams to develop software solutions

🛠️ Assist in troubleshooting and resolving technical issues

📈 Contribute to project planning and execution for tech initiatives

🔍 Conduct research on emerging technologies to enhance product offerings

🤝 Provide support and training to team members as needed

📊 Analyze data and provide insights for continuous improvement



✅ At least 1 year of experience in a tech-related field

✅ Strong understanding of programming languages and frameworks

✅ Excellent problem-solving skills and attention to detail

✅ Ability to work collaboratively within a team environment

✅ Effective communication skills, both written and verbal

Ready to take your career to the next level? 🚀 Apply now for a competitive salary of 26K plus incentives up to 35K monthly!"
https://ph.linkedin.com/jobs/view/data-scientist-portfolio-analytics-ai-innovation-at-globe-telecom-4284770458?position=40&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=LoZszNodufpfsxHF2q8TCw%3D%3D,Data Scientist - Portfolio Analytics & AI Innovation,Globe Telecom,Taguig,"At Globe, our goal is to create a wonderful world for our people, business, and nation. By uniting people of passion who believe they can make a difference, we are confident that we can achieve this goal.



Globe Telecom, the Philippines' leading telecommunications company, is seeking a talented Data Scientist to join our Credit Risk Management & Finance AI Department. This role offers the opportunity to drive data-driven insights and develop advanced machine learning solutions that directly impact our portfolio performance and business strategy across our diverse services.

















































Globe’s hiring process promotes equal opportunity to applicants, Any form of discrimination is not tolerated throughout the entire employee lifecycle, including the hiring process such as in posting vacancies, selecting, and interviewing applicants.

Globe’s Diversity, Equity and Inclusion Policy Commitment can be accessed here

Make Your Passion Part of Your Profession. Attracting the best and brightest Talents is pivotal to our success. If you are ready to share our purpose of Creating a Globe of Good, explore opportunities with us."
https://ph.linkedin.com/jobs/view/ai-developer-at-azeus-systems-limited-4311857472?position=41&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=ZLQRForrpnfHCrPXB41U%2Fg%3D%3D,AI Developer,Azeus Systems Limited,Pasig,"As an AI Developer, you will design, develop and implement AI-enhanced applications. You will analyze data sets to identify patterns, create frameworks and develop predictive algorithmic models to deliver intelligent systems that are capable of performing tasks that usually require human cognition in order to solve complex business problems and for faster business processing."
https://ph.linkedin.com/jobs/view/artificial-intelligence-engineer-at-51talk-4309600573?position=42&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=%2B56kT5YyCaUW4AVfQkTwVw%3D%3D,Artificial Intelligence Engineer,51Talk,Pasig,
https://ph.linkedin.com/jobs/view/data-scientist-portfolio-analysis-at-jpmorganchase-4304966878?position=43&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=2dyhoh0zXCIkGjoW7fLQ3w%3D%3D,Data Scientist - Portfolio Analysis,JPMorganChase,Taguig,"Job Description

Join us to accelerate your career growth and contribute to impactful business decisions.



As an MSR Data Scientist within our Mortgage Servicing Rights team, you will leverage your expertise in data science and analytics to support the valuation and risk management of our MSR portfolio. You will collaborate with quantitative modelers, business stakeholders, and technology teams to enhance data tools and analyses. You will manage end-to-end project delivery, ensuring high-quality and timely execution of data initiatives. Your work will directly impact our ability to make informed, data-driven decisions.

Job Responsibilities













JPMorganChase, one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world’s most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management.

We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. We also make reasonable accommodations for applicants’ and employees’ religious practices and beliefs, as well as mental health or physical disability needs. Visit our FAQs for more information about requesting an accommodation.



Our Consumer & Community Banking division serves our Chase customers through a range of financial services, including personal banking, credit cards, mortgages, auto financing, investment advice, small business loans and payment processing. We’re proud to lead the U.S. in credit card sales and deposit growth and have the most-used digital solutions – all while ranking first in customer satisfaction.

For many, owning a home is the ultimate dream and we’re here to help customers make responsible choices throughout the home buying process through our online tools and advice. Whether purchasing a first home or vacation home, refinancing an existing loan or tapping into a home equity line of credit, we offer comprehensive services to help homeowners at every stage of their journey."
https://ph.linkedin.com/jobs/view/ai-engineer-at-wrs-health-4314372647?position=44&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=5i1AS1%2BoMx1n7IZukOmx0A%3D%3D,AI Engineer,WRS Health,Philippines,"Company Overview
Voted #1 EHR by PC Mag, WRS Health delivers a fully integrated cloud based EMR and practice management solutions to its clients. We bring solutions to physicians by providing constant enhancement of our products and services including EHR, practice management, marketing, patient coordination and billing.
Job Purpose and Role
Key Responsibilities:
 Qualifications:"
https://ph.linkedin.com/jobs/view/data-ai-engineer-at-sandpiper-productions-4310883472?position=45&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=SFH8byyF%2Fa0MD6qXGAdqUg%3D%3D,Data/AI Engineer,Sandpiper Productions,Philippines,"Summary:

Sandpiper Brands is seeking a part-time Data/AI Engineer who will thrive in a collaborative role, developing data pipelines, dashboards, and AI-driven automations. This role is technical and hands-on, with potential for growth. The position requires working during EST time zone.











Sandpiper Productions is a leading brand ambassador and event marketing company with operations nationwide. We handle complex data operations and are hyper-focused on efficiency and automation, leveraging AI wherever possible to ensure our clients receive the most accurate, useful and timely data possible.







We offer competitive part-time compensation based on experience and hours, investing in talented engineers and providing market-rate pay.

Ready to shape the future of data-driven marketing operations? Apply today!"
https://ph.linkedin.com/jobs/view/join-our-amazing-tech-team-get-26k-salary-%2B-35k-incentives-monthly%21-bridgetown-at-concentrix-4317594893?position=46&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=9uqbkWxp5ukhB6xH%2BZbN1w%3D%3D,Join our Amazing Tech Team | Get 26K salary + 35K incentives monthly! Bridgetown,Concentrix,Mandaluyong,"🌟 Join our Amazing Tech Team! 🌟

We are on the lookout for a motivated and tech-savvy individual to join our dynamic team in Mandaluyong, Philippines. As a key member of our organization, you will play an integral role in driving innovative solutions and enhancing our technology initiatives.

Mandaluyong, Philippines

Work From Office

Tech Team Member



🎯 Collaborate with cross-functional teams to develop software solutions

🛠️ Assist in troubleshooting and resolving technical issues

📈 Contribute to project planning and execution for tech initiatives

🔍 Conduct research on emerging technologies to enhance product offerings

🤝 Provide support and training to team members as needed

📊 Analyze data and provide insights for continuous improvement



✅ At least 1 year of experience in a tech-related field

✅ Strong understanding of programming languages and frameworks

✅ Excellent problem-solving skills and attention to detail

✅ Ability to work collaboratively within a team environment

✅ Effective communication skills, both written and verbal

Ready to take your career to the next level? 🚀 Apply now for a competitive salary of 26K plus incentives up to 35K monthly!"
https://ph.linkedin.com/jobs/view/data-scientist-at-qualfon-4311527395?position=47&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=joOdEkx0WIrIsKShuZp2kw%3D%3D,Data Scientist,Qualfon,Cebu,
https://ph.linkedin.com/jobs/view/ai-engineer-at-24x7-direct-4310029903?position=48&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=stAHbbqofu5mkKt%2FLJKa1w%3D%3D,AI Engineer,24x7 Direct,Philippines,"This is a remote position.
PHILIPPINE-BASED FILIPINO APPLICANTS

TECHNICAL ASSIGNMENT IS REQUIRED BY THE CLIENT BEFORE MOVING FORWARD TO THE FINAL INTERVIEW.




● Design and implement end-to-end AI pipelines, including data ingestion, prompt engineering, RAG orchestration, deployment, monitoring, and retraining.
● Build and coordinate intelligent agents (e.g., planner, retriever, synthesizer) to collaborate dynamically in complex workflows—mirroring frameworks like MA-RAG.
● Deploy and manage integrations with leading LLM APIs (e.g., OpenAI, Anthropic, Gemini), optimizing performance through fine-tuning, prompt design, vector databases, and tool use.
● Implement robust MLOps pipelines—CI/CD, monitoring, version control, observability—for LLM systems, supporting reliability and scalability.
● Define evaluation strategy focused on correctness, latency, hallucination, multi-step reasoning, and user experience—similar to frameworks used in agent pipeline roles.
Partner with product managers, data engineers, software teams, and domain experts to shape system behavior; mentor junior engineers and guide best practices.



Requirements

● Bachelor’s or Master’s degree in Computer Science, AI, or related domain.


● Technical skills:





● Demonstrated ability to design multi-agent or autonomous systems, with experience in agent orchestration frameworks or custom pipelines.
● Excellent communication and leadership: can translate complex technical ideas and guide teams through innovation.


While this is a work-from-home position, it is important to note that this is a full-time role—not a freelance or flexible-hour arrangement. You will be expected to work a fixed shift and maintain a high level of professionalism and accountability, just as you would in an office environment.

✅ This role requires:

• Discipline and commitment to set working hours (strict shift times, not flexible)

• Use of time tracking software during work hours

• Active participation in team and client calls with your camera ON

• Consistent availability and responsiveness throughout your shift

• Treating this as a long-term, full-time job—not a side gig or freelance task


⏱ Payroll is processed bi-monthly.

We’re looking for someone who values structure, is dependable, and thrives in a role that provides consistency and clarity. If you’re seeking stability and a team that appreciates reliability, we’d love to hear from you.



Benefits



2. Salary will be paid on a bi-monthly basis on the 15th and 30th or 31st of each month
3. You will be paid extra for overtime and Philippines public holidays
4. Probation: 6 months and after Probation

10 days annual leave credits
5 days of sick leave

6. 13th Month Pay after 30 days
7. Annual Salary Review
8. Laptop provided after 30 days
9. Permanent work-from-home role. You will have to use your own internet."
https://ph.linkedin.com/jobs/view/data-scientist-developer-machine-learning-developer-philippines-at-thakral-one-4308529938?position=49&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=wOb96NHNjI75aZmULnOE9A%3D%3D,Data Scientist Developer / Machine Learning Developer (Philippines),Thakral One,"National Capital Region, Philippines","The Opportunity.
The DS / ML Developer is responsible for developing and implementing machine learning models from development to operationalization, performing data exploratory analysis, features engineering, and creating ML models. Responsible for ensuring machine learning jobs are running in production and provide integration to existing and new systems."
https://ph.linkedin.com/jobs/view/data-scientist-banking-at-thakral-one-4274087671?position=50&pageNum=0&refId=TTt60Vw2D91LnO5M3VAXGg%3D%3D&trackingId=lI8YLBMgwdcNEh8yH6Vudw%3D%3D,Data Scientist (Banking),Thakral One,"National Capital Region, Philippines","Job Description:
We are seeking a highly experienced and motivated Data Scientist to join our team, with a focus on the banking, payments, or related industries. The ideal candidate will bring over 5 years of hands-on analytics experience and a deep proficiency in statistical modeling, machine learning techniques, and programming tools. This individual will work closely with business and technical teams to leverage data insights and develop advanced predictive models that drive strategic decision-making."
