url,title,company,location,description
https://ph.linkedin.com/jobs/view/python-data-scientist-at-ibm-4295551708?position=31&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=XLh0Bp6KanaAgjlXcVxIjg%3D%3D,Python Data Scientist,IBM,Quezon City,"Introduction

A career in IBM Consulting is rooted in long-term relationships and close collaboration with clients across the globe.

You'll work with visionaries across multiple industries to improve the hybrid cloud and AI journey for the most innovative and valuable companies in the world. Your ability to accelerate impact and make meaningful change for your clients is enabled by our strategic partner ecosystem and our robust technology platforms across the IBM portfolio, including Software and Red Hat.

Curiosity and a constant quest for knowledge serve as the foundation to success in IBM Consulting. You will be encouraged to challenge the norm, investigate ideas outside of your role, and come up with creative solutions resulting in groundbreaking impact for a wide network of clients. Our culture of evolution and empathy centers on long-term career growth and development opportunities in an environment that embraces your unique skills and experience.



A Data Scientist with expertise in Artificial Intelligence is a professional who skillfully combines data analysis and business acumen to tackle cognitive computing challenges. They are proficient in advanced analytics techniques for structured data and have a deep understanding of Natural Language Processing (NLP) and Machine Learning (ML) methods for unstructured content. They are specialized in foundation models and large language models and skilled in architecting and delivering AI solutions using cutting-edge technologies, with a strong focus on foundation models and large language models. In this role, you will be responsible for architecting and delivering AI solutions using cutting-edge technologies, with a strong focus on foundation models and large language models; along with Experience in tools like Github Copilot, Amazon Code Whisperer. This expertise enables them to create comprehensive cognitive solutions that effectively process and analyze both structured and unstructured data. The professional should also have a strong foundation in one of the following areas: NLP, Image Processing, Video Processing, Voice Processing, or Watson technologies. This skill set is valuable in solving complex business problems and leveraging the power of artificial intelligence for cognitive computing. They have strong programming skills, with proficiency in Python and experience with AI frameworks such as TensorFlow, PyTorch, Keras or Hugging Face; understanding in the usage of libraries such as SciKit Learn, Pandas, Matplotlib, etc; familiarity with cloud platforms (e.g. Kubernetes, AWS, Azure, GCP) and related services. They work with a variety of relational and NoSQL databases (SQL, Postgres, DB2, MongoDB), operating systems (Linux, Windows, iOS, Android), and modern UI frameworks (Backbone.js, AngularJS, React.js, Ember.js, Bootstrap, and JQuery). They have experience in full AI project lifecycle, from research and prototyping to deployment in production environments



Python Development, AI Knowledge (LLMs, Agent Creation, Model Comparison), Statistical Analysis, Data engineering"
https://ph.linkedin.com/jobs/view/junior-associate-associate-statistical-data-scientist-at-pfizer-4317580741?position=32&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=EBHewuZOnWmKzprvr8gJZQ%3D%3D,"Junior Associate, Associate Statistical Data Scientist",Pfizer,Makati,"Role Summary

An Individual Contributor role










Pfizer is an equal opportunity employer and complies with all applicable equal employment opportunity legislation in each jurisdiction in which it operates.

Work Location Assignment: Hybrid

Pfizer is an equal opportunity employer and complies with all applicable equal employment opportunity legislation in each jurisdiction in which it operates.

Medical"
https://ph.linkedin.com/jobs/view/ai-ml-engineer-at-optum-4309028470?position=33&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=8y5FWyDGR%2FgdJ3D5pxQQYw%3D%3D,AI/ML Engineer,Optum,Quezon City,"Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us advance health optimization on a global scale. Join us to start

AI/ML Engineers code and develop software that deploys ML models and algorithms into production. Communicate and present complex analytics results and concepts to leadership and internal stakeholders. Employ AI and/or ML that may include natural language processing (NLP), natural language understanding (NLU), semantic understanding, intent classification, computer vision, deep learning, and automatic speech recognition (ASR).Applies deep learning technologies to give computers the capability to visualize, learn and respond to complex situations. May adapt machine learning to areas such as artificial intelligence, robotics and other products that allow users to have an interactive experience. Work with large scale computing frameworks, data analysis systems. Employees in this role are expected to apply knowledge of experimental methodologies, statistics, optimization, probability theory and machine learning using code for tool building, statistical analysis, using both general purpose software and statistical languages."
https://ph.linkedin.com/jobs/view/junior-software-engineer-at-lightweight-solutions-4316851944?position=34&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=jt9YOIiittCTHr%2BJ1QJaGA%3D%3D,Junior Software Engineer,Lightweight Solutions,Quezon City,"Description

Ready to make a big impact in developing smart software solutions? As a Junior Software Engineer, you’ll play a key role in innovating. Join us and be part of the team that builds a smarter world.

Key Responsibilities



Job Requirements"
https://ph.linkedin.com/jobs/view/machine-learning-specialist-at-penbrothers-4315543544?position=35&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=aYbKB6xI04mcg%2FehimwDpg%3D%3D,Machine Learning Specialist,Penbrothers,Philippines,
https://ph.linkedin.com/jobs/view/junior-software-engineer-pl-sql-fresh-graduates-at-synpulse-4315558857?position=36&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=U3n0FOJW5uuo0iRO2hgyKw%3D%3D,Junior Software Engineer | PL/SQL (Fresh Graduates),Synpulse,Taguig,"Are you excited about transforming the way we bank by using the latest technology? We are too!

















We look forward to hearing from you soon.

Should you have any queries, feel free to contact our local HR representative."
https://ph.linkedin.com/jobs/view/junior-software-engineer-at-sercomm-4294586200?position=37&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=pqXXJ6SuCKriAwlQACu3lw%3D%3D,Junior Software Engineer,Sercomm,Muntinlupa City,
https://ph.linkedin.com/jobs/view/ai-application-engineer-at-globe-telecom-4264075005?position=38&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=OyO%2Fj5vMGF13bXs04iiasQ%3D%3D,AI Application Engineer,Globe Telecom,Taguig,"At Globe, our goal is to create a wonderful world for our people, business, and nation. By uniting people of passion who believe they can make a difference, we are confident that we can achieve this goal.



The AI Application Engineer is responsible for researching and developing new AI technologies, models, and systems that support the company’s strategic goals. This role requires a deep understanding of machine learning, natural language processing, computer vision, and other AI disciplines. The engineer will work closely with cross-functional teams, including data scientists, software engineers, and business stakeholders, to develop AI-powered solutions and integrate them into various products and services.























Globe’s hiring process promotes equal opportunity to applicants, Any form of discrimination is not tolerated throughout the entire employee lifecycle, including the hiring process such as in posting vacancies, selecting, and interviewing applicants.

Globe’s Diversity, Equity and Inclusion Policy Commitment can be accessed here

Make Your Passion Part of Your Profession. Attracting the best and brightest Talents is pivotal to our success. If you are ready to share our purpose of Creating a Globe of Good, explore opportunities with us."
https://ph.linkedin.com/jobs/view/senior-software-engineer-fully-remote-at-exus-4304105575?position=39&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=gyZgGey5Gu%2BCnffhmEtVFw%3D%3D,Senior Software Engineer (Fully Remote),EXUS,Philippines,"EXUS is an enterprise software company, founded in 1989 with the vision to simplify risk management software. EXUS launched its Financial Suite (EFS) in 2003 with the aim of supporting financial entities worldwide to improve their results. Today, our EXUS Financial Suite (EFS) is trusted by risk professionals in more than 50 countries worldwide (MENA, EU, SEA). Two of our clients in SEA are major banks in the Philippines. We introduce simplicity and intelligence in their business processes through technology, improving their collections performance.

Our people constitute the source of inspiration that drives us forward and helps us fulfill our purpose of

This is your chance to be part of a highly motivated, diverse, and multidisciplinary team, which embraces breakthrough thinking and technology to create software that serves people. We offer a creative, fun, and above all, inspiring working environment that fosters team spirit and promotes the greater good. We are positive and eager to learn and explore. We are committed to our vision.









We are currently seeking an experienced and enthusiastic with strong technical skills in to join the remotely. As a member of our Engineering Team, you will join an international team of highly skilled professionals that delivers global market-leading collection software and provides the best possible service to our clients worldwide.















At EXUS we help our people to achieve excellent results by creating a work environment that encourages individual and team success.



Privacy Notice for Job Applications:

https://www.exus.co.uk/en/careers/privacy-notice-for-job-applications/"
https://ph.linkedin.com/jobs/view/aprio-ph-ai-engineer-azure-ai-ml-and-powerbi-at-aprio-4293769902?position=40&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=LcrVO%2F4Njhs6LooZyQUh7w%3D%3D,"Aprio PH - AI Engineer (Azure AI, ML, and PowerBI)",Aprio,Clark Freeport and Special Economic Zone,"Work with a nationally ranked CPA and advisory firm that is passionate for what's next. Aprio has 30 U.S. office locations, one in the Philippines and more than 2,100 team members that speak 60+ languages across the globe. By bringing together proven expertise, deep understanding, and strategic foresight for fast-growing industries, Aprio ensures clients are prepared for wherever life or business may take them. Discover a top-rated culture, vast growth opportunities and your next big career move with Aprio.

We are looking for an AI Engineer to join Aprio’s Automation Information Technology team. The AI Engineer is responsible for designing, developing, and implementing AI solutions tailored to meet the firm’s tax, auditing, and advisory needs. This role requires hands-on expertise in AI solution architecture and development, with a focus on building robust, scalable, and secure systems. You will collaborate with stakeholders across the organization to understand requirements and transform them into AI-driven solutions that improve workflows and optimize processes



















Aprio is an Equal Opportunity Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race; color; religion; national origin; sex; pregnancy; sexual orientation; gender identity and/or expression; age; disability; genetic information, citizenship status; military service obligations or any other category protected by applicable federal, state, or local law."
https://ph.linkedin.com/jobs/view/data-engineer-at-bank-of-the-philippine-islands-bpi-4271498864?position=41&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=MbsAVT9EP0n2tDWbhITTUw%3D%3D,DATA ENGINEER,Bank of the Philippine Islands (BPI),Manila,"Data engineers power the backbone of data-driven organizations by building robust systems that transform raw data into trusted insights - delivering a single, integrated view of enterprise data to support performance reporting, lead generation, and customer experience, while enabling smarter decisions through clean, timely, and accessible data, including ad hoc requests.



Designs and Maintains Data Architecture



Ensures Data Quality and Integrity



Develops and Optimizes Data Pipelines



Enables Data Accessibility and Security



Supports Ad Hoc and Strategic Data Needs



Others







Work Set-up: Hybrid (3x a week on-site, 2x a week work-from-home)"
https://ph.linkedin.com/jobs/view/junior-data-engineer-at-m2-0-communications-inc-4309065751?position=42&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=RhFDkknGMXzfoosksO%2BQig%3D%3D,Junior Data Engineer,M2.0 Communications Inc.,Quezon City,"Media Meter is a technology company that tracks mentions across thousands of media channels including newspapers, magazines, radio, TV, blogs, and social media. For us, it’s all about helping organizations understand what is happening in their world so that they can build more effective communications strategies. We do this by revealing conversations about issues and brands in the media, extracting insights from these conversations so that organizations can build strategies around them.



As a, you will be part of the data collection team that creates and maintains a scraping system. As a developer, your duties may include designing and developing the system, selecting appropriate scraping tools, writing efficient scraping scripts, monitoring and maintaining the system, ensuring data quality and integrity.







We believe that the power to learn new things is the one of the most important skills anyone can ever have. Given enough persistence and grit, as a part of our data collection team, you will







We’re looking for people who have an obsessive passion for learning. We don’t care if you are young or old, or even if you have a degree. But we care that you are a passionate programmer with a gnawing hunger for learning new things. As a big data company, we live to hoard information and we expect our people to have the same drive when it comes to learning. For this particular role, if you can offer the stuff (below), you might want to apply."
https://ph.linkedin.com/jobs/view/data-engineer-at-media-meter-inc-4283984159?position=43&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=zkpFPvdNetEx4IxuRavBCg%3D%3D,Data Engineer,Media Meter Inc.,Quezon City,"Is the role right for you?

As a Data Engineer, you will be part of the data collection team that creates and maintains a scraping system. As a developer, your duties may include designing and developing the system, selecting appropriate scraping tools, writing efficient scraping scripts, monitoring and maintaining the system, ensuring data quality and integrity.







We believe that the power to learn new things is the one of the most important skills anyone can ever have. Given enough persistence and grit, as a part of our data collection team, you will















Elevate your career with us and enjoy a comprehensive benefits package. Upon regularization, you'll have access to an HMO for your immediate healthcare needs. We take your health a step further by providing an exclusive HMO Health Card via Medicard. Our commitment extends to government-mandated benefits, including SSS, PhilHealth, and Pag-ibig, reinforcing your financial stability. To acknowledge your hard work and dedication, we proudly offer a 13th-month pay, adding an extra layer of recognition for your contributions."
https://ph.linkedin.com/jobs/view/graduate-software-engineer-entry-level-at-kaartech-4314226293?position=44&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=rZuluyf0EL1pauZWexH3Dw%3D%3D,Graduate Software Engineer (Entry Level),KaarTech,Philippines,
https://ph.linkedin.com/jobs/view/data-scientist-at-aboitiz-data-innovation-adi-4316695999?position=45&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=bRmENybK9zkwGAtRkd%2FCMw%3D%3D,Data Scientist,Aboitiz Data Innovation (ADI),Makati,
https://ph.linkedin.com/jobs/view/software-engineer-at-teamified-4312701464?position=46&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=k62JDzcqyagHC8mx6aqm9A%3D%3D,Software Engineer,Teamified,Philippines,"Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.



Our client is made up of many teams — each with their own expertise. But what they think makes their people special, is that they all share one belief: that every child deserves access to an exceptional maths education. That's what they are all passionate about and that's why they do what they do. They are dedicated to supporting their clients in building a better future for maths teaching and learning in Australia.



Working closely with the Product Insights and Engineering team members, the Software Engineer implements features from the sprint backlog with a strong focus on the ease of use for the end user and a careful eye for the quality and health of the technology. The Software Engineer delivers high quality work that is thoroughly tested and includes automated unit and UI tests.

The Software Engineer provides feedback and estimates on upcoming features which is then used to help prioritise the backlog of work. The Software Engineer identifies improvements which are then considered for inclusion in upcoming sprints via the Service Owner backlog and/or the PITS process.

















If you possess the required skills and are eager to contribute to our team's success, we encourage you to apply for this exciting opportunity."
https://ph.linkedin.com/jobs/view/junior-data-engineer-at-lena-lately-everything-needs-analytics-4267528608?position=47&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=AB860Wx5vgp7WcV2ULbsEg%3D%3D,Junior Data Engineer,"LENA - Lately, Everything Needs Analytics",Pasig,"We are looking for bright and talented Junior Data Engineers to join our dynamic team here at LENA.

As a Junior Data Engineer, you will be responsible for building systems that will collect, manage, and convert raw data into usable information for analysis.





As part of a new team, you will help lay the culture and technical foundation for the team. You will enjoy growth opportunities working alongside a team that encourages intellectual excitement and a startup working environment. You will have the opportunity to bring your skills to the next level and acquire new ones along the way."
https://ph.linkedin.com/jobs/view/data-scientist-at-evo-tech-software-solutions-inc-4313119206?position=48&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=AX13IglIZUtjQCjOEmR06w%3D%3D,Data Scientist,Evo Tech Software Solutions Inc,"Central Visayas, Philippines",
https://ph.linkedin.com/jobs/view/ai-software-engineer-at-microsourcing-4313728623?position=49&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=ts%2Bz3LBFU2%2FJXfsFXfHX9A%3D%3D,AI Software Engineer,MicroSourcing,Pasig,"Discover your 100% YOU with MicroSourcing!

Position: AI Software Engineer

Ortigas, Pasig

Onsite | Night Shift







Our Client, , supports a wide range of business processes, with a focus on activities requiring deep domain expertise. They have a large and growing base of more than 10,500 employees based in the U.S., China, India, and Serbia with 400+ clients.

Your role





















What You Need:









With over 9,000 professionals across 13 delivery centers, MicroSourcing is the pioneer and largest offshore provider of managed services in the Philippines.



MicroSourcing firmly believes that our company's strength lies in our people's diversity and talent. We are proud to foster an inclusive culture that embraces individuals of all races, genders, ethnicities, abilities, and backgrounds. We provide space for everyone, embracing different perspectives, and making room for opportunities for each individual to thrive.

At MicroSourcing, equality is not merely a slogan - it's our commitment. Our way of life. Here, we don't just accept your unique authentic self - we celebrate it, valuing every individual's contribution to our collective success and growth.

Join us in celebrating YOU and your 100%!

For more information, visit https://www.microsourcing.com/"
https://ph.linkedin.com/jobs/view/software-engineer-platform-engineer-sre-at-me-u-4301756424?position=50&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=nCCf8Jd8izNp3e32jnVGmw%3D%3D,Software Engineer (Platform Engineer / SRE),me&u,Metro Manila,"Job Description

ABOUT THE ROLE

As a Senior Software Engineer - Site Reliability Engineering - at me&u, you will be pivotal in driving the development of our software products and ensuring their operational performance and efficiency. By working on multiple tasks and features, you will ensure that our codebase, infrastructure, and services remain robust, efficient, and scalable. Your contributions will directly impact the user experience and the overall quality of our products, helping us maintain our competitive edge in the market













We’re helping the hospitality and entertainment industries to thrive and me&u is at the forefront of this. Expect collaboration and interesting problems to solve.

Work alongside a supportive, diverse and inclusive team. You’ll have the trust, freedom and support to experiment and not be afraid of failure but to learn from it...and have fun together along the way.

We’re growing quickly, and you will too. You’ll have numerous opportunities to embrace discomfort, grow and learn as me&u expands and scales globally.

We’re a flexible, remote-friendly place with inclusive leave options and day-to-day work times to suit your routine. We prioritise our team’s mental health & overall wellbeing, with access to mental health days and support programs.



We’re committed to growing and empowering an inclusive me&u community. That’s why we actively encourage applications from candidates from all backgrounds, experiences, and perspectives. If you require accessibility assistance at any stage of the process, please let us know."
https://ph.linkedin.com/jobs/view/data-engineer-at-unilab-inc-4250883335?position=51&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=Wg%2FpTeHfMYA2X5C4JP2ukA%3D%3D,DATA ENGINEER,"Unilab, Inc.",Mandaluyong,"It is the spirit of Bayanihan that drives us to continue our legacy of excellence and commitment to care. As an organization, we achieve our successes through good, honest, and persevering hard work - TOGETHER. It is in this way in which our company was built; we progressed as the country's leading Pharmaceutical company, not by sheer luck, but by pure perseverance, integrity, and brotherhood. Grow with us, and be a part of the Bayanihan spirit.









We are committed to providing our employees with the best possible experience. As a LEARNING ORGANIZATION, we are eager to support your development and create the most fitting career path for you. As DESIGNERS AND DRIVERS OF INNOVATION, we are keen to provide you with opportunities to positively transform processes that will intensify business growth. As a NURTURING FAMILY, we are passionate about conducting programs that can promote your wellness, and help you be the best that you can be. As BELIEVERS OF OUR PURPOSE, we are and we will always remain earnest in giving meaningful tasks that will keep you delighted and fulfilled - at work and beyond."
https://ph.linkedin.com/jobs/view/software-engineer-at-avaloq-4314450639?position=52&pageNum=0&refId=q%2Fj%2BMm3cioSXv%2FpSg6ZbQg%3D%3D&trackingId=mL1kkZPVeA2c575ko%2Fub%2Fg%3D%3D,Software Engineer,Avaloq,Makati,"Company Description

Founded and headquartered in Switzerland, Avaloq is continuously expanding its global footprint with around 2,500 colleagues in 10 countries, and more than 160 clients in 35 countries. We are an industry-leading provider of wealth management technology and services for financial institutions around the world, including private banks and wealth managers, investment managers, as well as retail and neo banks. Our research led approach and continual innovation is powered by the passion and creativity of our colleagues.

We are always looking for talented people to join us on our mission to orchestrate the financial ecosystem and democratize access to wealth management. Avaloq offers the opportunity to work closely with some of the world’s leading financial institutions as we jointly develop and shape careers. Championing a collaborative, supportive and flexible work environment empowers our colleagues to reach their full potential.



The Tools Innovation team is tasked with the implementation of a professional development environment and tools for both Avaloq developers and clients' customization experts.

We are seeking a Software Engineer to join our team. Your role will be to develop database applications. You will work with product owners, tech leads, and fellow engineers every day to improve Avaloq's wealth management technology. Your expertise will play a crucial role in enhancing our database automation and integration system, a key component that empowers both our developers and a diverse array of clients to achieve their goals.











Additional Information

We realize that managing work life balance is a challenge we all face in our daily lives and in order to support with this we are pleased to offer hybrid and flexible working for most of our Avaloqers to maintain work life balance and still continue our fantastic Avaloq culture in our global offices.

In Avaloq we are proud to embrace diversity and understand the success of our business is built on the power of different opinions, we are whole heartedly committed to fostering an equal opportunity environment and inclusive culture where you can be your true authentic self.

We hire, compensate and promote regardless of origin, age, gender identity, sexual orientation or any other fantastic traits that make us all unique, we have done our best to write this advert in an inclusive and neutral way.

Please be aware that we will not accept speculative CV submissions for any of our roles from recruitment agencies, and any unsolicited candidate submissions will be exempt from any payment expectations."
