url,title,company,location,description
https://ph.linkedin.com/jobs/view/data-scientist-parameta-solutions-at-parameta-solutions-4204342603?position=55&pageNum=0&refId=dvlwJs2%2B%2FyG77n2NCshuNA%3D%3D&trackingId=5GDmHUPHcrmFlj9k2Mq2xA%3D%3D,"Data Scientist, Parameta Solutions",Parameta Solutions,Manila,"The TP ICAP Group is a world leading provider of market infrastructure.

Our purpose is to provide clients with access to global financial and commodities markets, improving price discovery, liquidity, and distribution of data, through responsible and innovative solutions.

Through our people and technology, we connect clients to superior liquidity and data solutions.

The Group is home to a stable of premium brands. Collectively, TP ICAP is the largest interdealer broker in the world by revenue, the number one Energy & Commodities broker in the world, the world’s leading provider of OTC data, and an award winning all-to-all trading platform.

The Group operates from more than 60 offices in 27 countries. We are 5,300 people strong. We work as one to achieve our vision of being the world’s most trusted, innovative, liquidity and data solutions specialist.



Parameta Solutions, the data and analytics division of inter-broker dealer TP ICAP, is a leading global provider of OTC Market Data. From pre to post trade, their solutions help clients manage complex markets more effectively.

In May 2022, the firm became an FCA authorized benchmark administrator. This license has allowed the company to take on administration of the nine TP ICAP interest rate swaps benchmarks that were previously administered by Moorgate Benchmarks. In April 2023, the firm was also approved as an ESMA authorised benchmark administrator, making it the first IDB to administer OTC benchmarks and indices across Europe AND the UK.

Central to Parameta’s purpose is partnering with clients to create true value. The team is focussed on helping clients navigate changing market conditions, not only by providing world-class proprietary data but also the analysis and insight that will fuel their strategies.



Ideally the successful candidate will have practical experience working on data-driven applications in a collaborative environment. You will be responsible for building scalable data apps in Python with a strong focus on code quality and following OOP design patterns. Our group has a start-up / entrepreneurial approach with an open mind to the most suitable tools, following best practices and with scope to explore. Our tech stack includes Python, Snowflake, Jupyter, Gitlab, Docker, Airflow and AWS. We work closely with the data engineering team to deliver high quality apps across the business.


















#PARAMETA



Concerned that you may not meet the criteria precisely? At TP ICAP, we wholeheartedly believe in fostering inclusivity and cultivating a work environment where everyone can flourish, regardless of your personal or professional background. If you are enthusiastic about this role but find that your experience doesn't align perfectly with every aspect of the job description, we strongly encourage you to apply. You may be the ideal candidate for this position or another opportunity within our organisation. Our dedicated Talent Acquisition team is here to assist you in recognising how your unique skills and abilities can be a valuable contribution. Don't hesitate to take the leap and explore the possibilities. Your potential is what truly matters to us.



We know that the best innovation happens when diverse people with different perspectives and skills work together in an inclusive atmosphere. That's why we're building a culture where everyone plays a part in making people feel welcome, ready and willing to contribute. TP ICAP Accord - our Employee Network - is a central to this. As well as representing specific groups, TP ICAP Accord helps increase awareness, collaboration, shares best practice, and holds our firm to account for driving continuous cultural improvement.



Philippines - A.T. Yuchengco Centre - Taguig City"
https://ph.linkedin.com/jobs/view/ai-software-engineer-at-emerson-4237773979?position=56&pageNum=0&refId=dvlwJs2%2B%2FyG77n2NCshuNA%3D%3D&trackingId=JFHhGcwCHBh%2F5fHqnN8ddQ%3D%3D,AI Software Engineer,Emerson,Mandaluyong,"Job Description

Job Summary:

If you are a professional looking for an opportunity to work with the global Emerson Systems and Software organization, this is a stimulating opportunity for you! As an AI Software Engineer, you will design, develop, maintain, and test cutting-edge software applications with AI functionality. Your goal will be to bridge the gap between software application features and AI technologies, algorithms, logic, and methodologies.







You have a strong bottom-line orientation. You learn quickly when facing new situations. You ask the right questions to accurately analyze situations. You introduce new ways of looking at problems. You orchestrate multiple activities simultaneously to accomplish a goal.











At Emerson, we prioritize a workplace where every employee is valued, respected, and empowered to grow. We foster an environment that encourages innovation, collaboration, and diverse perspectives—because we know that great ideas come from great teams. Our commitment to ongoing career development and growing an inclusive culture ensures you have the support to thrive. Whether through mentorship, training, or leadership opportunities, we invest in your success so you can make a lasting impact. We believe diverse teams, working together are key to driving growth and delivering business results.

We recognize the importance of employee wellbeing. We prioritize providing competitive benefits plans, a variety of medical insurance plans, Employee Assistance Program, employee resource groups, recognition, and much more. Our culture offers flexible time off plans, including paid parental leave (maternal and paternal), vacation and holiday leave."
https://ph.linkedin.com/jobs/view/senior-software-engineer-ai-model-serving-manila-philippines-at-speechify-4282121527?position=57&pageNum=0&refId=dvlwJs2%2B%2FyG77n2NCshuNA%3D%3D&trackingId=8geS3rluDuuCMkixb8%2FVIQ%3D%3D,"Senior Software Engineer, AI Model serving - Manila, Philippines",Speechify,Metro Manila,"PLEASE APPLY THROUGH THIS LINK: https://job-boards.greenhouse.io/speechify/jobs/5615708004





The mission of Speechify is to make sure that reading is never a barrier to learning.

Over 50 million people use Speechify's text-to-speech products to turn whatever they're reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify's text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple named Speechify its App of the Day.

Today, nearly 200 people around the globe work on Speechify in a 100% distributed setting – Speechify has no office. These include frontend and backend engineers, AI research scientists, and others from Amazon, Microsoft, and Google, leading PhD programs like Stanford, high growth startups like Stripe, Vercel, Bolt, and many founders of their own companies.

This is a key role and ideal for someone who thinks strategically, enjoys fast-paced environments, passionate about making product decisions, and has experience building great user experiences that delight users.

We are a flat organization that allows anyone to become a leader by showing excellent technical skills and delivering results consistently and fast. Work ethic, solid communication skills, and obsession with winning are paramount.

Our interview process involves several technical interviews and we aim to complete them within 1 week.



As Speechify expands, our AI team seeks a Senior Backend Engineer. This role is central to ensuring our infrastructure scales efficiently, optimizing key product flows, and constructing resilient end-to-end systems. If you are passionate about strategizing, enjoy high-paced environments, and are eager to take ownership of product decisions, we'd love to hear from you.















Tell us more about yourself and why you're interested in the role when you apply.

And don't forget to include links to your portfolio and LinkedIn.



Refer them!



Speechify does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status."
https://ph.linkedin.com/jobs/view/data-engineer-python-at-nasdaq-4268861371?position=58&pageNum=0&refId=dvlwJs2%2B%2FyG77n2NCshuNA%3D%3D&trackingId=QIiFi4YmESbejVwATnlLow%3D%3D,Data Engineer (Python),Nasdaq,Taguig,"Why Nasdaq

When you work at Nasdaq, you’re working for more open and transparent markets so that more people can access opportunities. Connections can be made, jobs can be created, and communities can thrive. We want all our employees to have access to opportunity, too. That means planning for career growth, ensuring you have the tools you need, and promoting an inclusive culture where we’re all valued for our unique perspective.

Here, you will work for a global tech leader committed to breaking down barriers to inclusive prosperity. We see technology as a means to free people up to work together more productively and effectively by centralizing data, analytics, and market intelligence.

Here, we’re committed to building a more diverse and inclusive workforce. Not only is it our responsibility to do better, but we also need representative voices to power the fresh thinking that is vital for our business and our clients.



This is a permanent full-time role based in Bonifacio Global City, Taguig following a hybrid work model setup (at least 2 in office days per week).

You can expect an autonomous but fast-paced work environment where you are recognized for your results and ability to drive things forward. Every day brings many opportunities to learn & grow and rewards with a global impact we create.

In return, you will receive HMO coverage for you and your dependents, employee stock purchase plan, equity grant, retirement plan, annual bonus, free counseling sessions, subscription to e-learning platforms, fitness, wellness and more.



The Data Operations and Engineering (DOPE) division of Nasdaq Data Link is responsible for the datasets that our customers buy and consume every day. We are seeking a to join our growing team.

As part of the Data Operations Team, you will contribute by monitoring and maintaining hundreds of datasets on Nasdaq Data Link. This includes monitoring various tools to ensure dataset timeliness and accuracy, communicating with stakeholders, prioritizing and resolving data issues, and handling various maintenance tasks related to data products. Specifically, you will:













Please follow through by clicking the “Apply” link and submitting your application. If your skills and experience are a match, we will be in touch soon. In the meantime, please visit our website and social media channels to learn more about our innovative business, inclusive culture and discover why Nasdaq Manila is Great Place To Work certified!"
https://ph.linkedin.com/jobs/view/data-engineer-sql-python-spark-hive-hadoop-at-unison-group-4308451869?position=59&pageNum=0&refId=dvlwJs2%2B%2FyG77n2NCshuNA%3D%3D&trackingId=1VqKreptkymp2MvE%2BPAm6A%3D%3D,"Data Engineer (SQL, Python, Spark, Hive, Hadoop)",Unison Group,Manila,"Role Overview

We are looking for a skilled Data Engineer with 5 years of hands-on experience in designing, developing, and optimizing big data pipelines and solutions. The ideal candidate will have strong expertise in ecosystems and will be responsible for building scalable data platforms to support business intelligence, analytics, and machine learning use cases."
https://ph.linkedin.com/jobs/view/software-engineer-at-sm-supermalls-4304717972?position=60&pageNum=0&refId=dvlwJs2%2B%2FyG77n2NCshuNA%3D%3D&trackingId=B3CqaMQ1a9aMP7VSHnYDtQ%3D%3D,Software Engineer,SM Supermalls,Pasay,
https://ph.linkedin.com/jobs/view/ml-ai-engineer-at-jway-group-inc-4119894876?position=1&pageNum=0&refId=aU9kmtpjO3lwa8VxpR7adg%3D%3D&trackingId=B1X%2Fhk0fX3qBwZxBk6AMsA%3D%3D,ML/AI Engineer,"JWay Group, Inc.",Pasig,"About JWay Group, Inc.

JWay Group, Inc. is dedicated to delivering innovative and high-quality business solutions to our clients. We foster a culture of collaboration, continuous improvement, and client satisfaction. Join our team and be a part of a company that values excellence and professional growth.



We are seeking a talented and experienced ML/AI Engineer to join our team. In this role, you will be responsible for designing, developing, and implementing machine learning models and AI solutions to enhance our service offerings. The ideal candidate will have a strong background in machine learning, data science, and software engineering, with a passion for solving complex problems using AI technologies.























If you meet the qualifications and are excited about the opportunity to work with a forward-thinking company, please submit your resume and a cover letter detailing your experience and why you are a perfect fit for this role.

We celebrate diversity and are committed to creating an inclusive environment for all employees."
https://ph.linkedin.com/jobs/view/software-engineer-makati-at-medgrocer-3811105101?position=2&pageNum=0&refId=aU9kmtpjO3lwa8VxpR7adg%3D%3D&trackingId=xhrmYb%2B7g0ugBrqQlTOKdQ%3D%3D,Software Engineer | Makati,MedGrocer,Manila,"MedGrocer's digitally-enabled medicine programs, telehealth services, and corporate clinic medical staff work with hundreds of employers and pharma companies to improve the physical and mental health of over one million Filipinos every year.

Here at MedGrocer, you will contribute to innovative healthcare solutions that enhance accessibility and efficiency. Collaborate with a diverse team on impactful projects that improve lives while fostering your personal and professional growth.

The leverages programs to drive MedGrocer towards more impactful and effective healthcare services. They collaborate with an agile and innovative team of designers, developers, quality assurance engineers, and project managers."
https://ph.linkedin.com/jobs/view/data-scientist-i-data-science-at-western-digital-4313010460?position=3&pageNum=0&refId=aU9kmtpjO3lwa8VxpR7adg%3D%3D&trackingId=fmeAOlVbLDnfNJnij5ZvXQ%3D%3D,"Data Scientist I, Data Science",Western Digital,Philippines,"Company Description

At Western Digital, our vision is to power global innovation and push the boundaries of technology to make what you thought was once impossible, possible.

At our core, Western Digital is a company of problem solvers. People achieve extraordinary things given the right technology. For decades, we’ve been doing just that—our technology helped people put a man on the moon and capture the first-ever picture of a black hole.

We offer an expansive portfolio of technologies, HDDs, and platforms for business, creative professionals, and consumers alike under our Western Digital®, WD®, WD_BLACK™, and SanDisk® Professional brands.

We are a key partner to some of the largest and highest-growth organizations in the world. From enabling systems to make cities safer and more connected, to powering the data centers behind many of the world’s biggest companies and hyperscale cloud providers, to meeting the massive and ever-growing data storage needs of the AI era, Western Digital is fueling a brighter, smarter future.

Today’s exceptional challenges require your unique skills. Together, we can build the future of data storage.





As a you will be responsible for collecting and processing data from various sources, develop and deploy machine learning models and AI agents, and use generative AI to enhance data analysis. You’ll work closely with cross-functional teams to solve business problems and ensure clear communication with stakeholders. The role also involves thorough documentation to support reproducibility and system maintenance.

























Western Digital thrives on the power and potential of diversity. As a global company, we believe the most effective way to embrace the diversity of our customers and communities is to mirror it from within. We believe the fusion of various perspectives results in the best outcomes for our employees, our company, our customers, and the world around us. We are committed to an inclusive environment where every individual can thrive through a sense of belonging, respect and contribution.

Western Digital is committed to offering opportunities to applicants with disabilities and ensuring all candidates can successfully navigate our careers website and our hiring process. Please contact us at jobs.accommodations@wdc.com to advise us of your accommodation request. In your email, please include a description of the specific accommodation you are requesting as well as the job title and requisition number of the position for which you are applying.

Please be aware that Western Digital and its subsidiaries will never request payment as a condition for applying for a position or receiving an offer of employment. Should you encounter any such requests, please report it immediately to Western Digital Ethics Helpline or email compliance@wdc.com.

Western Digital thrives on the power and potential of diversity. As a global company, we believe the most effective way to embrace the diversity of our customers and communities is to mirror it from within. We believe the fusion of various perspectives results in the best outcomes for our employees, our company, our customers, and the world around us. We are committed to an inclusive environment where every individual can thrive through a sense of belonging, respect and contribution.

Western Digital is committed to offering opportunities to applicants with disabilities and ensuring all candidates can successfully navigate our careers website and our hiring process. Please contact us at jobs.accommodations@wdc.com to advise us of your accommodation request. In your email, please include a description of the specific accommodation you are requesting as well as the job title and requisition number of the position for which you are applying.

Please be aware that Western Digital and its subsidiaries will never request payment as a condition for applying for a position or receiving an offer of employment. Should you encounter any such requests, please report it immediately to Western Digital Ethics Helpline or email compliance@wdc.com."
https://ph.linkedin.com/jobs/view/data-scientist-advanced-analytics-at-unionbank-of-the-philippines-4306695519?position=4&pageNum=0&refId=aU9kmtpjO3lwa8VxpR7adg%3D%3D&trackingId=BhkCtH1iiHPRIFzqX1m0Fw%3D%3D,Data Scientist (Advanced Analytics),UnionBank of the Philippines,Pasig,"The Data Scientist will work with a cross-functional team to uncover solutions using data in order to increase revenue, reduce costs, improve quality and performance, and manage risks while ensuring compliance with applicable regulation, laws, or internal guidelines of the bank."
https://ph.linkedin.com/jobs/view/data-scientist-at-dxc-technology-4316064962?position=5&pageNum=0&refId=aU9kmtpjO3lwa8VxpR7adg%3D%3D&trackingId=P80TaXF%2FVeq2O9j%2FOq1SAw%3D%3D,Data Scientist,DXC Technology,Taguig,
https://ph.linkedin.com/jobs/view/data-scientist-at-unionbank-of-the-philippines-4307951385?position=6&pageNum=0&refId=aU9kmtpjO3lwa8VxpR7adg%3D%3D&trackingId=UgpdZHoT%2BgBJWo%2FPYlHyGQ%3D%3D,Data Scientist,UnionBank of the Philippines,Pasig,"JOB DESCRIPTION
Partner with stakeholders in defining business problems, identifying challenges, discovering opportunities, developing and implementing recommendations from data driven solutions and insights."
https://ph.linkedin.com/jobs/view/data-scientist-at-unionbank-of-the-philippines-4307944841?position=7&pageNum=0&refId=aU9kmtpjO3lwa8VxpR7adg%3D%3D&trackingId=CAq7Balu%2Fl60v1mzOJ1xiw%3D%3D,Data Scientist,UnionBank of the Philippines,Pasig,"Job Description
Partner with stakeholders in defining business problems, identifying challenges, discovering opportunities, developing and implementing recommendations from data driven solutions and insights."
https://ph.linkedin.com/jobs/view/information-technology-group-data-scientist-at-bdo-unibank-4306676955?position=8&pageNum=0&refId=aU9kmtpjO3lwa8VxpR7adg%3D%3D&trackingId=KVj9ueGeMOwIkHKbZPiLdA%3D%3D,Information Technology Group- Data Scientist,BDO Unibank,"National Capital Region, Philippines",
