url,title,company,location,description
https://ph.linkedin.com/jobs/view/junior-javascript-developer-at-tort-experts-4292342676?position=51&pageNum=0&refId=gvtCKDaqWcWzPkw0jwOrRQ%3D%3D&trackingId=NpUZIOK8c%2BM1mvFMHVyC6A%3D%3D,Junior JavaScript Developer,Tort Experts,Balimbing,"About Tort Experts

At Tort Experts, we are redefining the landscape of performance marketing in the legal sector. Our mission is to democratize access to information for individuals who have been injured, connecting them with law firms that can truly advocate for their rights and achieve successful outcomes. As an innovative, vertically integrated legal case acquisition marketing company, we leverage cutting-edge technology, data-driven insights, and a commitment to transparency to disrupt the status quo.

Joining Tort Experts means becoming part of a dynamic team that is passionate about making a meaningful impact. We foster a collaborative environment where creativity thrives, and every team member plays a vital role in connecting qualified claimants with the representation they deserve. If you’re looking for a workplace where your contributions can truly make a difference, and where innovation meets purpose, Tort Experts is the perfect place for you.



We are looking for a versatile junior full stack developer, who has a love for JavaScript, to help across multiple business areas building tools to help team members accomplish their tasks more accurately and efficiently. Specifically you will build and maintain React components for our lead generation landing pages. Our websites are hosted by Vercel with Builder.io as the content management system of a WYSIWYG website builder. The candidate would have responsibility for administration and operation of the full web publishing system.

Additionally, we have a suite of internal applications built on the Retool platform. We are looking for someone to take the lead on developing and maintaining these applications.

Finally, there will be a need to write clean html, css, and standard JS for quick website fixes with on website forms. This is not a design job but you should be able to update code to match designs.

We have a small but very powerful and agile technology team that is building some amazing tools that help the company grow at a fast pace.














At Tort Experts, we believe in empowering our team members with growth opportunities, a flexible work environment, and the chance to make a tangible impact. If you thrive in fast-paced environments and are driven, client-focused, and eager to contribute to our mission of connecting clients with top-tier legal representation. Are you ready to lead the next wave of growth in legal marketing? Apply today and help us transform access to justice!

no-reply@ats.rippling.com.

We kindly ask that you . Due to the volume of submissions, we are unable to respond to individual application status requests.



Tort Experts provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. This applies to all terms and conditions of employment."
https://ph.linkedin.com/jobs/view/software-engineer-at-sm-supermalls-4304717972?position=52&pageNum=0&refId=gvtCKDaqWcWzPkw0jwOrRQ%3D%3D&trackingId=lmWgIfB1P96AduxsD7kPcA%3D%3D,Software Engineer,SM Supermalls,Pasay,
https://ph.linkedin.com/jobs/view/web-front-end-developer-work-from-home-at-quantrics-enterprises-inc-4308793757?position=53&pageNum=0&refId=gvtCKDaqWcWzPkw0jwOrRQ%3D%3D&trackingId=NtPHaPGEv613wNqlhMNKeA%3D%3D,Web Front-End Developer (Work From Home),Quantrics Enterprises Inc.,Manila,"Specific Duties And Responsibilities

Execute basic content changes to the Bell.Ca website including modifying text, adding links, updating images and banners, maintaining product and services listed in an online catalogue."
https://ph.linkedin.com/jobs/view/join-our-amazing-tech-team-get-26k-salary-%2B-35k-incentives-monthly%21bridgetowne-at-tap-growth-ai-4317092425?position=54&pageNum=0&refId=gvtCKDaqWcWzPkw0jwOrRQ%3D%3D&trackingId=ejo8%2B%2BZQXxbXPOcKtSagHA%3D%3D,Join our Amazing Tech Team | Get 26K salary + 35K incentives monthly!Bridgetowne,Tap Growth ai,Quezon City,"🌟 Join our Amazing Tech Team! 🌟

We are looking for enthusiastic and driven individuals to be part of our innovative tech team in Quezon City. As a member of our team, you will have the opportunity to work in a dynamic environment while earning a competitive salary of 26K plus monthly incentives up to 35K!

Quezon City, Philippines

Work From Office

Tech Team Member



🎯 Collaborate with cross-functional teams to design and implement tech solutions

📊 Analyze system performance and troubleshoot issues proactively

🤝 Participate in daily stand-ups and contribute ideas for improvements

🛠️ Assist in developing user-friendly software applications

🚀 Stay updated with emerging technologies and industry trends

👥 Mentor junior team members and share knowledge within the team



✅ Strong problem-solving skills and attention to detail

✅ Experience with programming languages (e.g., Python, Java)

✅ Excellent communication and teamwork abilities

✅ Passion for technology and willingness to learn new skills

✅ Relevant degree or experience in IT/Computer Science field

Ready to take your career to the next level? 🚀 Apply now and let’s innovate together!"
https://ph.linkedin.com/jobs/view/web-developer-at-aclan-group-of-companies-4303943891?position=55&pageNum=0&refId=gvtCKDaqWcWzPkw0jwOrRQ%3D%3D&trackingId=y2CMdnwhZdud8SiIV9jBaw%3D%3D,Web Developer,Aclan Group of Companies,Bacoor,
https://ph.linkedin.com/jobs/view/frontend-developer-react-at-straive-4308908583?position=56&pageNum=0&refId=gvtCKDaqWcWzPkw0jwOrRQ%3D%3D&trackingId=UZJoSliZJeSPcXwLqa34BA%3D%3D,Frontend Developer (React),Straive,Taguig,
https://ph.linkedin.com/jobs/view/graduate-software-engineer-entry-level-at-kaartech-4314226293?position=57&pageNum=0&refId=gvtCKDaqWcWzPkw0jwOrRQ%3D%3D&trackingId=nLT%2BcH0Eg58MziHF4fwrrQ%3D%3D,Graduate Software Engineer (Entry Level),KaarTech,Philippines,
https://ph.linkedin.com/jobs/view/software-engineer-reactjs-developer-at-unionbank-of-the-philippines-4316435747?position=58&pageNum=0&refId=gvtCKDaqWcWzPkw0jwOrRQ%3D%3D&trackingId=EAqx%2BQFxSk9v1%2FUz7nMIRw%3D%3D,Software Engineer (ReactJS Developer),UnionBank of the Philippines,Pasig,
https://ph.linkedin.com/jobs/view/full-stack-software-developer-at-ghd-4265946110?position=59&pageNum=0&refId=gvtCKDaqWcWzPkw0jwOrRQ%3D%3D&trackingId=11cbS873Z%2BCzh2n%2FgwvTBg%3D%3D,Full Stack Software Developer,GHD,Makati,
https://ph.linkedin.com/jobs/view/full-stack-developer-at-teksynap-4301710297?position=60&pageNum=0&refId=gvtCKDaqWcWzPkw0jwOrRQ%3D%3D&trackingId=Pqf%2BfGuiO%2B53o4yu47VSlA%3D%3D,Full-Stack Developer,TekSynap,"National Capital Region, Philippines","Responsibilities

Responsibilities & Qualifications

The Full Stack Developer will design, build, and scale the user-facing and backend components of an agentic AI platform, enabling intuitive visibility into model and data governance, performance, and compliance. Individual developers will focus within a team environment on either UX / Front-End Development or Agentic Agent Integration.












We are seeking a to support National Geospatial-Intelligence Agency (NGA) Artificial Intelligence (AI) efforts. This developer will play an important role helping to create technical solutions for multiple AI challenges.

TekSynap is a fast-growing high-tech company that understands both the pace of technology today and the need to have a comprehensive well planned information management environment. “Technology moving at the speed of thought” embodies these principles – the need to nimbly utilize the best that information technology offers to meet the business needs of our Federal Government customers.

We offer our full-time employees a competitive benefits package to include health, dental, vision, 401K, life insurance, short-term and long-term disability plans, vacation time and holidays.

Visit us at www.TekSynap.com .

Apply now to explore jobs with us!

The safety and health of our employees is of the utmost importance. Employees are required to comply with any contractually mandated Federal COVID-19 requirements.

By applying to a role at TekSynap you are providing consent to receive text messages regarding your interview and employment status. If at any time you would like to opt out of text messaging, respond ""STOP."" As part of the application process, you agree that TekSynap Corporation may retain and use your name, e-mail, and contact information for purposes related to employment consideration.





The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of the job. Reasonable accommodation may be made to enable individuals with disabilities to perform the essential functions.





The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

While performing the duties of this job, the employee is regularly required to use hands to handle, feel, touch; reach with hands and arms; talk and hear. The employee is regularly required to stand, walk, sit; climb or balance; and stoop, kneel, crouch, or crawl. The employee is frequently required to lift up to 25 pounds; and up to 50 pounds. The vision requirements include close vision, distance vision, peripheral vision, depth perception, and ability to adjust focus.



U.S Citizenship

Clearance requirement: eligibility to obtain TS/SCI



Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.

TekSynap is a drug-free workplace. We reserve the right to conduct drug testing in accordance with federal, state, and local laws. All employees and candidates may be subject to drug screening if deemed necessary to ensure a safe and compliant working environment.



In order to provide equal employment and advancement opportunities to all individuals, employment decisions will be based on merit, qualifications, and abilities. TekSynap does not discriminate against any person because of race, color, creed, religion, sex, national origin, disability, age, genetic information or any other characteristic protected by law (referred to as “protected status”). This nondiscrimination policy extends to all terms, conditions, and privileges of employment as well as the use of all company facilities, participation in all company-sponsored activities, and all employment actions such as promotions, compensation, benefits, and termination of employment.

TekSynap is committed to ensuring that our online application process provides an equal employment opportunity to all job seekers, including individuals with disabilities. If you believe you need a reasonable accommodation in order to search for a job opening or to submit an application, please contact hr@teksynap.com for assistance."
https://ph.linkedin.com/jobs/view/software-engineer-makati-at-medgrocer-3811105101?position=1&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=i1d%2Fz57xIrl6Uv7j71civQ%3D%3D,Software Engineer | Makati,MedGrocer,Manila,"MedGrocer's digitally-enabled medicine programs, telehealth services, and corporate clinic medical staff work with hundreds of employers and pharma companies to improve the physical and mental health of over one million Filipinos every year.

Here at MedGrocer, you will contribute to innovative healthcare solutions that enhance accessibility and efficiency. Collaborate with a diverse team on impactful projects that improve lives while fostering your personal and professional growth.

The leverages programs to drive MedGrocer towards more impactful and effective healthcare services. They collaborate with an agile and innovative team of designers, developers, quality assurance engineers, and project managers."
https://ph.linkedin.com/jobs/view/junior-front-end-developer-at-media-meter-inc-4088317248?position=2&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=88ShRSDgv9i9PjwLzKGuJQ%3D%3D,Junior Front End Developer,Media Meter Inc.,Quezon City,"At Talisik Labs, our focus lies on crafting tools powered by generative AI. In the past year alone, we've developed a suite of groundbreaking AI applications, exemplified by the Unified Salina App . This suite encompasses a chat-with-video app, a chat-with-PDF app, and an AI assistant with memory capabilities. You'll be a key player in building and refining web applications like the V4 application. The V4 application, comprising Media Watch, Shared View, and Ad Watch, operates in harmony to deliver comprehensive media monitoring and analytics solutions, making a global impact.

As we expand into the global market, we're seeking a passionate individual with a strong background in frontend technologies, a knack for problem-solving, and the ability to thrive in a collaborative environment."
https://ph.linkedin.com/jobs/view/junior-front-end-web-developer-at-media-meter-inc-4169020706?position=3&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=dTRgv%2F21ohRdmNwqfF2a%2Fw%3D%3D,Junior Front End Web Developer,Media Meter Inc.,Quezon City,"We are seeking a talented Junior Front End Web Developer with experience in WordPress and mobile app development to join our dynamic team. In this role, you will contribute to both web and mobile projects, working closely with senior developers to create responsive, user-friendly applications."
https://ph.linkedin.com/jobs/view/junior-full-stack-software-developer-work-from-home-at-cast-lms-buri-technologies-inc-4310495161?position=4&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=VRTSJjiE8ywWHhca5n7KEg%3D%3D,Junior Full Stack Software Developer | Work from Home,Cast LMS (Buri Technologies Inc),Quezon City,"Cast LMS (Buri Technologies, Inc.) is an e-learning development startup that focuses on helping companies transition into e-learning using our content creation service and proprietary learning management system.

Our team is one of the few development houses in the country that have won educational technology awards abroad. We are looking for individuals who seek challenges and aspire to change the Philippine e-learning landscape by helping organizations build their training materials for the future. We seek a Junior Full-Stack Software Developer to join our growing development team. The ideal candidate has a strong foundation in software development principles and a keen interest in building scalable web applications. You will work closely with our designers, senior developers, and product teams to deliver high-quality solutions that meet business needs. As part of the role, you will receive training and mentorship from experienced programmers to help you grow your technical skills and career.

We are a completely remote company but we have an office in Quezon City.



To help implement our two services that assist our customers build and design the future of learning for their companies:









Minimum Qualifications:"
https://ph.linkedin.com/jobs/view/junior-back-end-developer-at-media-meter-inc-4236267161?position=5&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=wyoleF3mapnAvRkchaVuPA%3D%3D,Junior Back End Developer,Media Meter Inc.,Quezon,"Is this role right for you?

The Junior Back-end Developer will report to the Infrastructure Team Lead. He will be trained and will perform the following under the supervision of the DevOps EngineerThe following items will be your job description;









Elevate your career with us and enjoy a comprehensive benefits package. Upon regularization, you'll have access to an HMO for your immediate healthcare needs. We take your health a step further by providing an exclusive HMO Health Card via Medicard. Our commitment extends to government-mandated benefits, including SSS, PhilHealth, and Pag-ibig, reinforcing your financial stability. To acknowledge your hard work and dedication, we proudly offer a 13th-month pay, adding an extra layer of recognition for your contributions."
https://ph.linkedin.com/jobs/view/front-end-developer-at-media-meter-inc-4109060680?position=6&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=ThOQfd9Nuraa9fqcomesfQ%3D%3D,Front End Developer,Media Meter Inc.,Quezon City,"At Talisik Labs, our focus lies on crafting tools powered by generative AI. In the past year alone, we've developed a suite of groundbreaking AI applications, exemplified by the Unified Salina App . This suite encompasses a chat-with-video app, a chat-with-PDF app, and an AI assistant with memory capabilities. You'll be a key player in building and refining web applications like the V4 application. The V4 application, comprising Media Watch, Shared View, and Ad Watch, operates in harmony to deliver comprehensive media monitoring and analytics solutions, making a global impact.

As we expand into the global market, we're seeking a passionate Front End Developer with a strong background in frontend technologies, a knack for problem-solving, and the ability to thrive in a collaborative environment."
https://ph.linkedin.com/jobs/view/software-engineering-fresh-graduates-at-dxc-technology-philippines-4312527747?position=7&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=VJg%2FyUlRlz%2FiXJGTdWAteA%3D%3D,Software Engineering (Fresh Graduates),DXC Technology Philippines,Taguig,
https://ph.linkedin.com/jobs/view/junior-back-end-developer-at-media-meter-inc-4264253857?position=8&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=epF4T3EUtGCHi%2BfBogNJ6g%3D%3D,Junior Back End Developer,Media Meter Inc.,Quezon City,"Is this role right for you?

What are your responsibilities?







Elevate your career with us and enjoy a comprehensive benefits package. Upon regularization, you'll have access to an HMO for your immediate healthcare needs. We take your health a step further by providing an exclusive HMO Health Card via Medicard. Our commitment extends to government-mandated benefits, including SSS, PhilHealth, and Pag-ibig, reinforcing your financial stability. To acknowledge your hard work and dedication, we proudly offer a 13th-month pay, adding an extra layer of recognition for your contributions."
https://ph.linkedin.com/jobs/view/junior-software-engineer-at-paynamics-technologies-inc-4302718825?position=9&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=cAdS3Qd%2FRq66qtTo4Px4Gg%3D%3D,Junior Software Engineer,Paynamics Technologies Inc.,Makati,"Role Description

This is a full-time hybrid role for a Junior Software Engineer at Paynamics Technologies Inc. The Junior Software Engineer will be involved in back-end web development, software development, and programming tasks. This role is located in Makati, with flexibility for some remote work.

We welcome fresh graduates who are eager to learn and have a passion for software development to join our team."
https://ph.linkedin.com/jobs/view/software-developer-python-or-javascript-at-globant-4291570881?position=10&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=X4TeDr1O3YgsG6z%2FAtqunw%3D%3D,Software Developer (Python or JavaScript),Globant,Manila,"At Globant, we are working to make the world a better place, one step at a time. We enhance business development and enterprise solutions to prepare them for a digital future. With a diverse and talented team present in more than 30 countries, we are strategic partners to leading global companies in their business process transformation.

We seek a who shares our passion for innovation and change. This role is critical to helping our business partners evolve and adapt to consumers' personalized expectations in this new technological era.











This job can be filled in or .

Create with us digital products that people love. We will bring businesses and consumers together through AI technology and creativity, driving digital transformation to impact the world positively.

Globant is an Equal Opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, veteran status, or any other characteristic protected by applicable federal, state, or local law. Globant is also committed to providing reasonable accommodations for qualified individuals with disabilities in our job application procedures. If you need assistance or an accommodation due to a disability, please let your recruiter know.

Final compensation offered is based on multiple factors such as the specific role, hiring location, as well as individual skills, experience, and qualifications. In addition to competitive salaries, we offer a comprehensive benefits package. Learn more about life at Globant here: Globant Experience Guide."
https://ph.linkedin.com/jobs/view/full-stack-web-developer-part-time-freelance-remote-at-magic-4317821531?position=11&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=TNMNOtVrhLq75lCZUugqPw%3D%3D,"Full-Stack Web Developer (part-time) - Freelance, Remote",Magic,Taguig,"Department: Support & Leadership
Location: Philippines
Compensation: $6.00 / hour




A U.S.-based leader in home inspector training, certification, and business enablement is building a modern, AI-enabled web platform to elevate inspection quality and efficiency. They help aspiring and practicing inspectors launch and grow their businesses with flexible courses, exam prep, and ongoing support. The team is now investing in software that streamlines inspections, ensures compliance, and seamlessly connects issues found to qualified contractors.


The client needs a custom student portal that integrates tightly with GoHighLevel, enabling students to manage schedules, attendance, payments, cancellations, and policy waivers in one place. This role exists to translate the vision into a secure, scalable, and user-friendly SaaS front end while leveraging GHL as the operational backbone. The hire will lead the initial project build with the potential for ongoing enhancements post-launch."
https://ph.linkedin.com/jobs/view/software-developer-at-azeus-systems-limited-4312136640?position=12&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=FUe%2Bl4wSTvqIBXFco1VkgQ%3D%3D,Software Developer,Azeus Systems Limited,Pasig,"Responsibilities:

Programming"
https://ph.linkedin.com/jobs/view/full-stack-developer-ai-driven-systems-at-spiralyze-4315815280?position=13&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=IdJzINOzKfPOXkx9LdITkQ%3D%3D,Full-Stack Developer (AI-Driven Systems),Spiralyze,Manila,"Department: Spiralmetrics Development
Location: Remote Philippines (Manila)



We’re looking for a talented full-stack engineer who can build fast, scalable, and intelligent web applications, and is passionate about working with AI APIs, agent workflows, and vector databases.

In this role, you’ll own features end-to-end—from designing and implementing front-end interfaces with React and Next.js to building robust back-end services in Node.js or Python. You’ll design and integrate APIs, connect AI models like Gemini and OpenAI, and implement custom LLM workflows in production.

If you enjoy building data-rich, AI-powered systems, experimenting with cutting-edge technologies, and turning ideas into real-world products, this is the place for you."
https://ph.linkedin.com/jobs/view/software-engineer-information-technology-at-procter-gamble-4275300805?position=14&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=ddOeNOOrCBjBdflUe3%2B%2BdQ%3D%3D,Software Engineer - Information Technology,Procter & Gamble,Taguig,"Job Location

Taguig City



Information Technology (IT) at Procter & Gamble is where business, innovation and technology integrate to build a competitive advantage for P&G. Our mission is clear -- you deliver IT to help P&G win with consumers.

Do you love implementing continuous improvement in IT solutions to drive efficiency and agility in meeting ever-changing business need? Then this job might be for you!

An IT Software Engineer is responsible for systematic, disciplined and quantifiable approach to the development, operations and maintenance of software. They manage product backlogs to drive technical improvements, and create efficiencies in operations by implementing scaled and sustainable capabilities.







Information Technology candidates must demonstrate strong leadership in the application of technical mastery to drive business results.

We are looking for candidates who possess the following core qualities:





We produce globally recognized brands and we grow the best business leaders in the industry. With a portfolio of trusted brands as diverse as ours, it is paramount our leaders are able to lead with courage the vast array of brands, categories and functions. We serve consumers around the world with one of the strongest portfolios of trusted, quality, leadership brands, including Always®, Ariel®, Gillette®, Head & Shoulders®, Herbal Essences®, Oral-B®, Pampers®, Pantene®, Tampax® and more. Our community includes operations in approximately 70 countries worldwide.

Visit http://www.pg.com to know more.

Our consumers are diverse and our talents - internally - mirror this diversity to best serve it. That is why we’re committed to building a winning culture based on Inclusion and our ideal candidate is passionate about the same principle: you will join our daily effort of being “in touch” so we craft brands and products to improve the lives of the world’s consumers now and in the future. We want you to inspire us with your unrivaled ideas.

We are committed to providing equal opportunities in employment. We do not discriminate against individuals on the basis of race, color, gender, age, national origin, religion, sexual orientation, gender identity or expression, marital status, citizenship, disability, veteran status, HIV/AIDS status, or any other legally protected factor.



Full time



R000136036



Recent Grads/Entry Level (Job Segmentation)"
https://ph.linkedin.com/jobs/view/low-code-developer-makati-at-medgrocer-4302835112?position=15&pageNum=0&refId=jxu5zgGAx8ZZesvr77F%2Bhw%3D%3D&trackingId=ssIzUaYRiMv9LKU7lsQrwQ%3D%3D,Low Code Developer | Makati,MedGrocer,Manila,"MedGrocer's digitally-enabled medicine programs, telehealth services, and corporate clinic medical staff work with hundreds of employers and pharma companies to improve the physical and mental health of over one million Filipinos every year.

Here at MedGrocer, you will contribute to innovative healthcare solutions that enhance accessibility and efficiency. Collaborate with a diverse team on impactful projects that improve lives while fostering your personal and professional growth.

The automates workflows and systems and develops applications to drive MedGrocer towards more impactful and effective internal processes and healthcare services. You will collaborate with an agile and innovative team of designers, developers, quality assurance engineers, and project managers."
