url,title,company,location,description
https://ph.linkedin.com/jobs/view/full-stack-developer-at-enrolla-4315723160?position=51&pageNum=0&refId=WgkpDfTSrvob20IzoJUEvw%3D%3D&trackingId=1i5ou6CL8TZe08lU30ZdSQ%3D%3D,Full-Stack Developer,Enrolla,Philippines,"About Enrolla

Enrolla is a SaaS platform built for colleges and universities. We help schools turn website visitors into qualified student leads through engaging assessments, program recommendations, and personalized next steps."
https://ph.linkedin.com/jobs/view/full-stack-web-developer-at-questronix-corporation-4309822093?position=52&pageNum=0&refId=WgkpDfTSrvob20IzoJUEvw%3D%3D&trackingId=GHbCPPZEkoaD%2BXt0Tn6ByA%3D%3D,Full Stack Web Developer,Questronix Corporation,Mandaluyong,"Job Description

Design and develop web applications using React.




Minimum Qualifications:"
https://ph.linkedin.com/jobs/view/backend-engineer-java-nodejs-makro-head-office-at-makro-pro-4266867228?position=53&pageNum=0&refId=WgkpDfTSrvob20IzoJUEvw%3D%3D&trackingId=BJSvlOPYLqxwgTNHlzvyGw%3D%3D,"Backend Engineer (Java & NodeJS), Makro Head Office",Makro PRO,Philippines,"Work with Integration Architect and Solution Architects to write the Integration for the various requirements.
Analyse the current integration and plan for refactoring the same to conform to Enterprise Integration Architecture."
https://ph.linkedin.com/jobs/view/java-developer-at-avaloq-4298723444?position=54&pageNum=0&refId=WgkpDfTSrvob20IzoJUEvw%3D%3D&trackingId=gyyxIPBtKyI1a9FX7AFKCg%3D%3D,Java Developer,Avaloq,Makati,"Company Description

Founded and headquartered in Switzerland, Avaloq is continuously expanding its global footprint with around 2,500 colleagues in 10 countries, and more than 160 clients in 35 countries. We are an industry-leading provider of wealth management technology and services for financial institutions around the world, including private banks and wealth managers, investment managers, as well as retail and neo banks. Our research led approach and continual innovation is powered by the passion and creativity of our colleagues.

We are always looking for talented people to join us on our mission to orchestrate the financial ecosystem and democratize access to wealth management. Avaloq offers the opportunity to work closely with some of the world’s leading financial institutions as we jointly develop and shape careers. Championing a collaborative, supportive and flexible work environment empowers our colleagues to reach their full potential.





Join our dedicated team as a Java Developer with expertise in Eclipse or a similar IDE, where you will be crafting the engineering tools and frameworks essential to our software developers. The team develops and maintains custom programming languages used to configure and set-up the Avaloq banking and wealth management product suite.

You will work in an agile development team passionate about developing IDE plug-ins, Domain Specific Languages and trying to push the owned frameworks, compilers and IDE plug-ins even further. As member of the team, you will be responsible for the whole life cycle of the code you develop or enhance. Our core technology stack is built using Java, Guice, Eclipse Modelling Framework, Language Server Protocol, Xtext and a small layer of PL/SQL.

You'll play a pivotal role in developing code that’s at the heart of our banking and wealth management product suite. With your expertise you will be contributing directly to tools that strengthen our clients and drive the future of financial technology.





Qualifications



Additional Information

We realize that managing work life balance is a challenge we all face in our daily lives and in order to support with this we are pleased to offer hybrid and flexible working for most of our Avaloqers to maintain work life balance and still continue our fantastic Avaloq culture in our global offices.

In Avaloq we are proud to embrace diversity and understand the success of our business is built on the power of different opinions, we are whole heartedly committed to fostering an equal opportunity environment and inclusive culture where you can be your true authentic self.

We hire, compensate and promote regardless of origin, age, gender identity, sexual orientation or any other fantastic traits that make us all unique, we have done our best to write this advert in an inclusive and neutral way.

Please be aware that we will not accept speculative CV submissions for any of our roles from recruitment agencies, and any unsolicited candidate submissions will be exempt from any payment expectations."
https://ph.linkedin.com/jobs/view/full-stack-developer-at-teamified-4292560248?position=55&pageNum=0&refId=WgkpDfTSrvob20IzoJUEvw%3D%3D&trackingId=glxVR9TEOsqx4Mm6MSi6Ow%3D%3D,Full Stack Developer,Teamified,Philippines,
https://ph.linkedin.com/jobs/view/react-js-developer-trade-fx-domin-at-unison-group-4313202335?position=56&pageNum=0&refId=WgkpDfTSrvob20IzoJUEvw%3D%3D&trackingId=ygnwC3NW7WrVvk9r4I8HyQ%3D%3D,React JS Developer (Trade/FX Domin),Unison Group,Manila,Job Description : The client wants a hands-on front-end developer to build and enhance web UI modules for their in-house FX e-commerce platform. The focus is on ReactJS-based development with seamless collaboration with backend developers and business stakeholders.
https://ph.linkedin.com/jobs/view/full-stack-developer-at-teamified-4292551884?position=57&pageNum=0&refId=WgkpDfTSrvob20IzoJUEvw%3D%3D&trackingId=IbKcfiJtBJTcNH0E9Kp91w%3D%3D,Full Stack Developer,Teamified,Manila,"About Teamified

Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.



Seeking a passionate Full-stack to drive implementation in a collaborative, fast-paced setting. The role involves translating technical challenges into business solutions, working with cross-functional teams, and contributing to a team that values communication and knowledge sharing. Strong technical skills and the ability to articulate ideas are crucial.











13th Month Pay

HMO

Leave Benefits

If you possess the required skills and are eager to contribute to our team's success, We encourage you to apply for this exciting opportunity."
https://ph.linkedin.com/jobs/view/senior-backend-developer-at-kpmg-philippines-4293545911?position=58&pageNum=0&refId=WgkpDfTSrvob20IzoJUEvw%3D%3D&trackingId=8Dv4WiRMWijIXWHkjKV9Mg%3D%3D,Senior Backend Developer,KPMG Philippines,"National Capital Region, Philippines",
https://ph.linkedin.com/jobs/view/full-stack-developer-%E2%80%93-shopify-app-specialist-at-saint-laurent-consulting-4312878167?position=59&pageNum=0&refId=WgkpDfTSrvob20IzoJUEvw%3D%3D&trackingId=QXfUBg0R5gZMFrWfYGXlpg%3D%3D,Full Stack Developer – Shopify App Specialist,Saint Laurent Consulting,Philippines,"Job Title: Full Stack Developer – Shopify App Specialist
Location: Remote
Employment Type: Part-time"
https://ph.linkedin.com/jobs/view/back-end-software-engineer-at-manulife-4258623880?position=60&pageNum=0&refId=WgkpDfTSrvob20IzoJUEvw%3D%3D&trackingId=4HNfTJ%2BmJUJfkIcREeSmqg%3D%3D,Back End Software Engineer,Manulife,Makati,"We are seeking a highly skilled and experienced Backend Software Engineer with expertise in Java and Spring Boot to join our dynamic engineering team. The ideal candidate will be responsible for designing, developing, and maintaining backend services and APIs that power our applications. You will work closely with cross-functional teams to deliver high-quality, scalable, and robust solutions. This role requires a deep understanding of backend technologies, cloud infrastructure, and best practices in software development.



















Manulife Financial Corporation is a leading international financial services provider, helping people make their decisions easier and lives better. To learn more about us, visit https://www.manulife.com/en/about/our-story.html.



At Manulife/John Hancock, we embrace our diversity. We strive to attract, develop and retain a workforce that is as diverse as the customers we serve and to foster an inclusive work environment that embraces the strength of cultures and individuals. We are committed to fair recruitment, retention, advancement and compensation, and we administer all of our practices and programs without discrimination on the basis of race, ancestry, place of origin, colour, ethnic origin, citizenship, religion or religious beliefs, creed, sex (including pregnancy and pregnancy-related conditions), sexual orientation, genetic characteristics, veteran status, gender identity, gender expression, age, marital status, family status, disability, or any other ground protected by applicable law.

It is our priority to remove barriers to provide equal access to employment. A Human Resources representative will work with applicants who request a reasonable accommodation during the application process. All information shared during the accommodation request process will be stored and used in a manner that is consistent with applicable laws and Manulife/John Hancock policies. To request a reasonable accommodation in the application process, contact recruitment@manulife.com.



Hybrid"
https://ph.linkedin.com/jobs/view/junior-back-end-developer-at-media-meter-inc-4236267161?position=1&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=NP2g2aDh6dr65OxrM7VrQw%3D%3D,Junior Back End Developer,Media Meter Inc.,Quezon,"Is this role right for you?

The Junior Back-end Developer will report to the Infrastructure Team Lead. He will be trained and will perform the following under the supervision of the DevOps EngineerThe following items will be your job description;









Elevate your career with us and enjoy a comprehensive benefits package. Upon regularization, you'll have access to an HMO for your immediate healthcare needs. We take your health a step further by providing an exclusive HMO Health Card via Medicard. Our commitment extends to government-mandated benefits, including SSS, PhilHealth, and Pag-ibig, reinforcing your financial stability. To acknowledge your hard work and dedication, we proudly offer a 13th-month pay, adding an extra layer of recognition for your contributions."
https://ph.linkedin.com/jobs/view/junior-back-end-developer-at-media-meter-inc-4264253857?position=2&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=0%2Blrnlv0Nqq0bffc3Jfn7A%3D%3D,Junior Back End Developer,Media Meter Inc.,Quezon City,"Is this role right for you?

What are your responsibilities?







Elevate your career with us and enjoy a comprehensive benefits package. Upon regularization, you'll have access to an HMO for your immediate healthcare needs. We take your health a step further by providing an exclusive HMO Health Card via Medicard. Our commitment extends to government-mandated benefits, including SSS, PhilHealth, and Pag-ibig, reinforcing your financial stability. To acknowledge your hard work and dedication, we proudly offer a 13th-month pay, adding an extra layer of recognition for your contributions."
https://ph.linkedin.com/jobs/view/junior-full-stack-software-developer-work-from-home-at-cast-lms-buri-technologies-inc-4310495161?position=3&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=EnOj4jaRc2WItYNlYjzUoQ%3D%3D,Junior Full Stack Software Developer | Work from Home,Cast LMS (Buri Technologies Inc),Quezon City,"Cast LMS (Buri Technologies, Inc.) is an e-learning development startup that focuses on helping companies transition into e-learning using our content creation service and proprietary learning management system.

Our team is one of the few development houses in the country that have won educational technology awards abroad. We are looking for individuals who seek challenges and aspire to change the Philippine e-learning landscape by helping organizations build their training materials for the future. We seek a Junior Full-Stack Software Developer to join our growing development team. The ideal candidate has a strong foundation in software development principles and a keen interest in building scalable web applications. You will work closely with our designers, senior developers, and product teams to deliver high-quality solutions that meet business needs. As part of the role, you will receive training and mentorship from experienced programmers to help you grow your technical skills and career.

We are a completely remote company but we have an office in Quezon City.



To help implement our two services that assist our customers build and design the future of learning for their companies:









Minimum Qualifications:"
https://ph.linkedin.com/jobs/view/jr-sr-backend-programmer-at-kooapps-4255159955?position=4&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=l8EU0kyNfb7lesv8V9WEkA%3D%3D,Jr./Sr. Backend Programmer,Kooapps,Makati,"Responsibilities

(Junior) Begin your career at Kooapps with a 6-month, paid intensive training program.








Kooapps is at the forefront of the Philippines game development industry. Since 2008, Kooapps has launched over 50 titles – including its award-winning games Snake.io and Pictoword – that have amassed more than 400 million downloads in aggregate. This is what we aspire to do:"
https://ph.linkedin.com/jobs/view/back-end-developer-at-leapfroggr-4117073213?position=5&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=OoWpx5i4RZ6VmrP6DXlgDQ%3D%3D,Back End Developer,LeapFroggr,Metro Manila,The position is responsible for the server side of web applications logic and integrations. The person should be able to develop and maintain functional and stable web applications to meet the company’s needs.
https://ph.linkedin.com/jobs/view/full-stack-web-developer-part-time-freelance-remote-at-magic-4317821531?position=6&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=T%2F95FpLztkJdR6IKaR8mDQ%3D%3D,"Full-Stack Web Developer (part-time) - Freelance, Remote",Magic,Taguig,"Department: Support & Leadership
Location: Philippines
Compensation: $6.00 / hour




A U.S.-based leader in home inspector training, certification, and business enablement is building a modern, AI-enabled web platform to elevate inspection quality and efficiency. They help aspiring and practicing inspectors launch and grow their businesses with flexible courses, exam prep, and ongoing support. The team is now investing in software that streamlines inspections, ensures compliance, and seamlessly connects issues found to qualified contractors.


The client needs a custom student portal that integrates tightly with GoHighLevel, enabling students to manage schedules, attendance, payments, cancellations, and policy waivers in one place. This role exists to translate the vision into a secure, scalable, and user-friendly SaaS front end while leveraging GHL as the operational backbone. The hire will lead the initial project build with the potential for ongoing enhancements post-launch."
https://ph.linkedin.com/jobs/view/software-developer-python-or-javascript-at-globant-4291570881?position=7&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=1QGy%2BWPgEr0qn91PGR6f5w%3D%3D,Software Developer (Python or JavaScript),Globant,Manila,"At Globant, we are working to make the world a better place, one step at a time. We enhance business development and enterprise solutions to prepare them for a digital future. With a diverse and talented team present in more than 30 countries, we are strategic partners to leading global companies in their business process transformation.

We seek a who shares our passion for innovation and change. This role is critical to helping our business partners evolve and adapt to consumers' personalized expectations in this new technological era.











This job can be filled in or .

Create with us digital products that people love. We will bring businesses and consumers together through AI technology and creativity, driving digital transformation to impact the world positively.

Globant is an Equal Opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, veteran status, or any other characteristic protected by applicable federal, state, or local law. Globant is also committed to providing reasonable accommodations for qualified individuals with disabilities in our job application procedures. If you need assistance or an accommodation due to a disability, please let your recruiter know.

Final compensation offered is based on multiple factors such as the specific role, hiring location, as well as individual skills, experience, and qualifications. In addition to competitive salaries, we offer a comprehensive benefits package. Learn more about life at Globant here: Globant Experience Guide."
https://ph.linkedin.com/jobs/view/backend-engineer-at-bridgit-4296876993?position=8&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=Si63Pl5am92Tmal0dB5%2Bzw%3D%3D,Backend Engineer,Bridgit,Pasig,"About Us 🚀
Bridgit is a leading non-bank lender transforming the way Australians access property finance. Purpose-built to make property transactions faster and easier, we pioneered the Buy Now, Sell Later solution – empowering homeowners to unlock their property equity and move on their terms. With a simple digital application, fast approvals, and flexible loan options, we’re making property finance seamless and stress-free.

We’re now four years old and making huge strides. We have accredited over two-thirds of Australia’s broker network, and launched white label solutions with Australia’s largest aggregators – Connective, Aussie Home Loans, Finsure, and Loan Market Group – and we’re just getting started.

Our momentum has been recognised with awards such as Best Growth Story at the 2025 Fintech Awards and finalist for Excellence in Lending (Business & Consumer) at the 2025 Finnies.

As a Senior Credit Analyst, you’ll play a key role in helping our customers secure bridging loans at critical moments in their lives — and you’ll do it as part of a team that genuinely cares."
https://ph.linkedin.com/jobs/view/back-end-developer-at-hungry-workhorse-4312044867?position=9&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=uxGWfZomGm6U3Rg3jynPTg%3D%3D,Back-end Developer,Hungry Workhorse,Muntinlupa City,"Services
About Us
Careers


Back-end Developer

Back to Careers

Role Overview



We are seeking a talented and experienced Back-end Developer to build scalable, reliable, and high-performance applications that power our core systems. You will play a key role in shaping our application's architecture, collaborating across teams, and delivering robust business solutions through clean and efficient code.



Program, develop, and test class files that are high quality, stable, and scalable, and translate into effective business solutions for our application.

Develop and maintain reliable application architecture, frameworks, data structures, and recovery mechanisms.

Continuously learn and grow as a developer by staying up to date with industry trends and updates.

Troubleshoot issues and test for bugs and quality assurance throughout the software development cycle.

Coordinate with technology, growth, and operations teams to enhance our application and troubleshoot production problems.



3+ years of experience in software development, information systems, specifically in Java.

Strong knowledge of Spring MVC, Spring Boot micro services, distributed messaging/JMS, REST architecture, and distributed caching.

Solid experience with Java and the JVM ecosystem. Some areas that our Java engineers work in: Java 11, Groovy, Maven, Gradle, Spring Boot, Spring, Tomcat.

Proficient in scripting languages (JavaScript, Python, Git).

Exposure to Continuous Integration/Delivery pipeline for cloud, including Jenkins, Sonar, Docker, etc.

Fluency in at least one Linux-based scripting language.

Proficient in NoSQL database tools like MongoDB or Cassandra.

Observability with Prometheus, Grafana, Loki & FluentBit.

Working knowledge of container technologies & Kubernetes cluster operations.

Knowledge of Service Mesh platforms like Envoy, Istio, or Kong is a bonus.



Bachelor’s degree in computer science or the equivalent in experience.

Proficient in Java, Spring Framework, Spring Security.

Prior experience using MongoDB, Cassandra.

Provide concrete examples of prior successful projects.

A mix of hard skills to develop strong code and soft skills to collaborate effectively with a team and other departments.



Use this space to promote the business, its products or its services. Help people become familiar with the business and its offerings, creating a sense of connection and trust. Focus on what makes the business unique and how users can benefit from choosing it.

Join Us

First Name*

Last Name*

Phone*

Email Address*

Position*

Why do you want to work at Hungry Workhorse?*

LinkedIn Profile

GitHub Profile (If Applicable)

Please send your cv at info@hungryworkhorse.com

Hungry Workhorse is a Philippine-based digital and business transformation company that helps organizations adapt to the evolving digital economy.

Quick Links

Services



Articles

Careers

Privacy Policy

Contact

info@hungryworkhorse.com

Commercenter Alabang, Muntinlupa City, Philippines

© 2025 Hungry Workhorse Consultancy Inc."
https://ph.linkedin.com/jobs/view/full-stack-developer-ai-driven-systems-at-spiralyze-4315815280?position=10&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=9reOc9H7KtV1YGMBryPT%2Fg%3D%3D,Full-Stack Developer (AI-Driven Systems),Spiralyze,Manila,"Department: Spiralmetrics Development
Location: Remote Philippines (Manila)



We’re looking for a talented full-stack engineer who can build fast, scalable, and intelligent web applications, and is passionate about working with AI APIs, agent workflows, and vector databases.

In this role, you’ll own features end-to-end—from designing and implementing front-end interfaces with React and Next.js to building robust back-end services in Node.js or Python. You’ll design and integrate APIs, connect AI models like Gemini and OpenAI, and implement custom LLM workflows in production.

If you enjoy building data-rich, AI-powered systems, experimenting with cutting-edge technologies, and turning ideas into real-world products, this is the place for you."
https://ph.linkedin.com/jobs/view/software-development-engineer-node-js-python-java-typescript-at-globe-telecom-4035219625?position=11&pageNum=0&refId=g53gsG5twBlNji1uYK33wA%3D%3D&trackingId=93eG7g3opyOZjv%2FApnTC1A%3D%3D,Software Development Engineer (Node.js/Python/Java/Typescript),Globe Telecom,Pateros,"At Globe, our goal is to create a wonderful world for our people, business, and nation. By uniting people of passion who believe they can make a difference, we are confident that we can achieve this goal.



💙 Life in Globe 💙

You will be part of a social community aiming to work together in a corporate environment. We value and maximize the interactions between our engineers and members during those days we are on site.

Technology in Globe varies from Virtual Machine-based to Containers, Kubernetes, and anything you can imagine in between. As a Ka-Globe developer, you will get to work in different settings that will enhance your overall technical skills from development to designing contributing to your professional growth.

The development squads and tribes in Globe aim to keep up with the ever-evolving technology from productizing an application up to heavily customizing them for internal use. Aside from the generic Frontend/Backend development you will also get the chance to showcase your skills in innovating certain operational aspects of maintain an application by developing scripts that elevates the tedious tasks we do that’s if you want to be the jack-of-all-trades but hey! we don’t discriminate against those who are looking to specialize in certain technology aspects, we can create a specific path just for you!

As a you’ll be at the heart of our development efforts.























Globe’s hiring process promotes equal opportunity to applicants, Any form of discrimination is not tolerated throughout the entire employee lifecycle, including the hiring process such as in posting vacancies, selecting, and interviewing applicants.

Globe’s Diversity, Equity and Inclusion Policy Commitment can be accessed here

Make Your Passion Part of Your Profession. Attracting the best and brightest Talents is pivotal to our success. If you are ready to share our purpose of Creating a Globe of Good, explore opportunities with us."
